geneID M6_C M6_C M6_C M6_F M6_F M6_F
Dgal_TRINITY.DN3868.c0.g2.i1 2 2 0 4 6 0
Dgal_TRINITY.DN3869.c0.g1.i1 1204 1342 1182 1374 1252 1576
Dgal_TRINITY.DN386.c0.g1.i1 24 12 8 4 18 22
Dgal_TRINITY.DN3870.c0.g1.i1 4 20 10 34 0 10
Dgal_TRINITY.DN3871.c0.g1.i1 22 18 28 30 32 66
Dgal_TRINITY.DN3872.c0.g1.i1 6 10 2 6 12 4
Dgal_TRINITY.DN3875.c0.g1.i1 4 0 6 2 2 8
Dgal_TRINITY.DN3876.c0.g1.i1 710 860 706 852 770 974
Dgal_TRINITY.DN3878.c0.g1.i1 20 8 12 24 30 20
Dgal_TRINITY.DN3879.c0.g2.i1 1476 1796 1610 1590 1604 1954
Dgal_TRINITY.DN387.c0.g1.i1 10 10 6 10 8 20
Dgal_TRINITY.DN3880.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN3881.c0.g1.i1 16 14 24 16 20 8
Dgal_TRINITY.DN3882.c0.g2.i1 34 48 38 42 40 40
Dgal_TRINITY.DN3883.c0.g1.i1 4 8 2 2 2 4
Dgal_TRINITY.DN3884.c0.g1.i1 30 26 34 28 20 22
Dgal_TRINITY.DN3885.c0.g1.i2 6 6 6 18 10 6
Dgal_TRINITY.DN3886.c0.g2.i1 18 20 26 40 34 24
Dgal_TRINITY.DN3888.c0.g1.i1 0 0 0 4 2 0
Dgal_TRINITY.DN3888.c0.g2.i1 0 0 0 0 0 0
Dgal_TRINITY.DN3889.c0.g1.i1 20 76 88 48 90 92
Dgal_TRINITY.DN388.c0.g1.i1 6 2 8 0 0 2
Dgal_TRINITY.DN388.c1.g1.i1 4 4 8 6 6 2
Dgal_TRINITY.DN3890.c0.g1.i1 0 0 0 0 4 0
Dgal_TRINITY.DN3891.c0.g2.i1 6 0 10 4 8 14
Dgal_TRINITY.DN3892.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN3893.c0.g1.i1 14 20 18 12 14 12
Dgal_TRINITY.DN3894.c0.g2.i1 16 20 16 16 8 6
Dgal_TRINITY.DN3896.c0.g1.i1 974 1556 1374 1046 1814 1744
Dgal_TRINITY.DN3897.c0.g1.i1 4 12 2 6 10 18
Dgal_TRINITY.DN3898.c0.g1.i1 28 30 26 44 38 26
Dgal_TRINITY.DN3899.c0.g1.i1 70 30 24 42 52 74
Dgal_TRINITY.DN389.c0.g1.i1 2 8 0 2 2 0
Dgal_TRINITY.DN38.c0.g1.i1 460 404 426 544 544 798
Dgal_TRINITY.DN38.c0.g2.i1 46 48 50 74 70 54
Dgal_TRINITY.DN3900.c0.g1.i1 16 22 22 14 14 14
Dgal_TRINITY.DN3901.c0.g1.i1 70 52 36 38 48 58
Dgal_TRINITY.DN3902.c0.g2.i1 12 8 4 20 22 22
Dgal_TRINITY.DN3903.c0.g1.i1 18 22 28 22 18 18
Dgal_TRINITY.DN3904.c0.g1.i1 2 4 8 4 12 2
Dgal_TRINITY.DN3905.c0.g1.i1 382 314 314 208 446 320
Dgal_TRINITY.DN3906.c0.g1.i1 40 84 76 28 86 102
Dgal_TRINITY.DN3907.c0.g1.i1 32 26 16 22 30 28
Dgal_TRINITY.DN3908.c0.g2.i1 4 14 26 10 8 6
Dgal_TRINITY.DN3909.c0.g1.i1 14 10 20 22 32 34
Dgal_TRINITY.DN3909.c1.g1.i1 16 6 16 2 4 4
Dgal_TRINITY.DN390.c0.g1.i1 2 10 4 2 4 6
Dgal_TRINITY.DN3911.c0.g2.i1 4 8 2 2 16 16
Dgal_TRINITY.DN3912.c0.g1.i1 18 16 6 24 2 12
Dgal_TRINITY.DN3913.c0.g1.i1 4 4 6 4 8 4
Dgal_TRINITY.DN3916.c0.g1.i1 74 102 44 82 92 70
Dgal_TRINITY.DN3917.c0.g1.i4 38 24 10 36 30 28
Dgal_TRINITY.DN3918.c0.g1.i1 16 6 4 12 20 18
Dgal_TRINITY.DN3919.c0.g2.i1 0 4 0 2 0 0
Dgal_TRINITY.DN391.c0.g1.i1 2 2 0 2 2 4
Dgal_TRINITY.DN3920.c0.g1.i1 38 36 56 58 76 52
Dgal_TRINITY.DN3921.c0.g1.i1 22 4 14 12 22 10
Dgal_TRINITY.DN3922.c0.g1.i1 184 226 220 216 252 256
Dgal_TRINITY.DN3923.c0.g1.i1 246 284 244 252 250 340
Dgal_TRINITY.DN3924.c0.g1.i1 10 4 10 0 0 8
Dgal_TRINITY.DN3925.c0.g1.i1 28 26 36 24 28 36
Dgal_TRINITY.DN3926.c0.g1.i1 28 40 20 30 32 26
Dgal_TRINITY.DN3928.c0.g1.i1 14 30 10 8 12 26
Dgal_TRINITY.DN3929.c0.g1.i1 110 92 104 134 138 112
Dgal_TRINITY.DN3930.c0.g1.i1 8 4 2 4 6 4
Dgal_TRINITY.DN3931.c0.g1.i1 96 110 82 78 106 90
Dgal_TRINITY.DN3932.c0.g1.i1 318 282 300 230 444 488
Dgal_TRINITY.DN3933.c0.g1.i1 224 156 180 178 184 190
Dgal_TRINITY.DN3934.c0.g1.i1 850 812 814 842 828 1108
Dgal_TRINITY.DN3935.c0.g1.i1 50 28 48 32 46 38
Dgal_TRINITY.DN3936.c0.g1.i1 42 18 30 16 30 38
Dgal_TRINITY.DN3937.c0.g1.i1 46 50 44 38 56 38
Dgal_TRINITY.DN3938.c0.g1.i1 22 10 14 14 20 18
Dgal_TRINITY.DN3938.c1.g1.i1 6 4 8 8 0 12
Dgal_TRINITY.DN3939.c0.g1.i1 2 4 0 0 2 4
Dgal_TRINITY.DN393.c0.g1.i1 14 22 22 12 8 18
Dgal_TRINITY.DN3940.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN3941.c0.g1.i1 1572 1578 1612 1508 1838 2170
Dgal_TRINITY.DN3942.c0.g1.i1 16830 24092 22444 13794 14802 13076
Dgal_TRINITY.DN3943.c0.g1.i1 2 2 0 4 8 8
Dgal_TRINITY.DN3944.c0.g1.i1 4 14 28 14 16 34
Dgal_TRINITY.DN3945.c0.g1.i1 2 2 0 0 0 0
Dgal_TRINITY.DN3946.c0.g1.i1 3404 3548 3612 3228 3326 4568
Dgal_TRINITY.DN3947.c0.g1.i1 28 24 36 42 24 68
Dgal_TRINITY.DN3948.c0.g2.i1 22 28 16 22 24 10
Dgal_TRINITY.DN3949.c0.g2.i1 20 26 12 26 16 26
Dgal_TRINITY.DN394.c0.g1.i1 0 0 2 0 0 0
Dgal_TRINITY.DN3950.c0.g1.i1 250 226 166 220 212 280
Dgal_TRINITY.DN3951.c0.g1.i1 4 20 28 12 18 8
Dgal_TRINITY.DN3952.c0.g1.i1 108 80 68 88 84 112
Dgal_TRINITY.DN3953.c0.g1.i1 26 10 24 16 8 10
Dgal_TRINITY.DN3954.c0.g1.i1 0 2 0 6 4 6
Dgal_TRINITY.DN3955.c0.g1.i1 886 1818 1344 1134 2258 1466
Dgal_TRINITY.DN3956.c0.g1.i1 22 12 8 30 12 28
Dgal_TRINITY.DN3957.c0.g2.i1 22 18 10 6 14 12
Dgal_TRINITY.DN3958.c0.g1.i1 154 208 188 144 152 182
Dgal_TRINITY.DN3959.c0.g1.i1 82 330 174 100 518 208
Dgal_TRINITY.DN395.c0.g1.i1 2 0 0 2 0 0
Dgal_TRINITY.DN3960.c0.g1.i1 48 40 38 24 22 30
Dgal_TRINITY.DN3961.c0.g2.i1 280 316 336 250 318 288
Dgal_TRINITY.DN3962.c0.g1.i1 12 4 6 12 4 4
Dgal_TRINITY.DN3962.c0.g2.i1 232 204 178 224 226 214
Dgal_TRINITY.DN3963.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN3963.c0.g1.i2 0 0 0 0 0 2
Dgal_TRINITY.DN3964.c0.g1.i1 2994 3400 3116 3116 3204 3944
Dgal_TRINITY.DN3965.c0.g1.i1 6 4 2 2 4 6
Dgal_TRINITY.DN3966.c0.g1.i1 918 906 1056 710 998 1034
Dgal_TRINITY.DN3967.c0.g1.i1 2 6 0 6 4 6
Dgal_TRINITY.DN3968.c0.g1.i1 6 6 8 4 16 24
Dgal_TRINITY.DN3969.c0.g2.i1 16 72 28 38 90 44
Dgal_TRINITY.DN3970.c0.g1.i1 14 10 6 30 26 26
Dgal_TRINITY.DN3971.c0.g1.i1 6 14 8 6 12 18
Dgal_TRINITY.DN3972.c0.g1.i1 1538 1742 1446 1432 1486 1882
Dgal_TRINITY.DN3973.c0.g1.i1 0 0 0 4 0 0
Dgal_TRINITY.DN3974.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN3975.c0.g1.i1 62 32 38 26 60 70
Dgal_TRINITY.DN3976.c0.g1.i1 68 66 100 72 64 72
Dgal_TRINITY.DN3977.c0.g1.i1 190 158 150 156 268 358
Dgal_TRINITY.DN3978.c0.g1.i1 14 24 12 20 30 26
Dgal_TRINITY.DN3979.c0.g2.i1 8 14 6 18 8 22
Dgal_TRINITY.DN3980.c0.g2.i1 14 12 14 26 12 16
Dgal_TRINITY.DN3981.c0.g1.i1 2 2 2 2 4 10
Dgal_TRINITY.DN3982.c0.g1.i1 28 52 30 24 56 44
Dgal_TRINITY.DN3983.c0.g1.i1 2046 2106 2150 2098 2064 2332
Dgal_TRINITY.DN3984.c0.g2.i1 6 2 16 4 14 16
Dgal_TRINITY.DN3985.c0.g1.i1 8 26 32 20 8 38
Dgal_TRINITY.DN3986.c0.g2.i1 6 4 2 6 4 8
Dgal_TRINITY.DN3987.c0.g1.i1 80 134 112 62 54 76
Dgal_TRINITY.DN3988.c0.g1.i1 4 0 6 4 2 6
Dgal_TRINITY.DN3989.c0.g1.i1 26 22 16 30 44 36
Dgal_TRINITY.DN398.c0.g1.i1 12 22 16 14 20 18
Dgal_TRINITY.DN3990.c0.g1.i1 10 6 16 8 0 14
Dgal_TRINITY.DN3991.c0.g1.i1 10 4 4 6 4 2
Dgal_TRINITY.DN3991.c1.g1.i1 66 38 74 42 66 80
Dgal_TRINITY.DN3992.c0.g2.i1 74 58 90 84 138 136
Dgal_TRINITY.DN3993.c0.g2.i1 14 6 8 2 18 16
Dgal_TRINITY.DN3994.c0.g1.i1 170 154 138 178 204 210
Dgal_TRINITY.DN3994.c0.g2.i1 80 80 76 42 58 92
Dgal_TRINITY.DN3995.c0.g2.i1 0 0 0 2 2 2
Dgal_TRINITY.DN3996.c0.g2.i1 6 12 12 10 6 12
Dgal_TRINITY.DN3997.c0.g2.i1 6 42 16 26 36 42
Dgal_TRINITY.DN3998.c0.g1.i1 2 0 0 0 2 10
Dgal_TRINITY.DN3999.c0.g2.i1 2 0 0 0 0 0
Dgal_TRINITY.DN399.c0.g1.i1 18 2 2 6 4 12
Dgal_TRINITY.DN39.c0.g1.i1 4726 4944 4798 4776 5200 5664
Dgal_TRINITY.DN3.c0.g1.i1 4 10 2 10 4 4
Dgal_TRINITY.DN4000.c0.g1.i1 6 10 10 6 14 18
Dgal_TRINITY.DN4001.c0.g1.i1 2 4 0 10 4 6
Dgal_TRINITY.DN4002.c0.g1.i1 16 22 12 24 22 22
Dgal_TRINITY.DN4003.c0.g1.i1 38 34 30 30 32 60
Dgal_TRINITY.DN4004.c0.g1.i1 12 8 10 12 12 12
Dgal_TRINITY.DN4005.c0.g1.i1 12 8 18 10 22 20
Dgal_TRINITY.DN4006.c0.g1.i1 4404 4610 4276 4346 4566 5790
Dgal_TRINITY.DN4007.c0.g1.i1 12 2 12 2 8 4
Dgal_TRINITY.DN4008.c0.g1.i1 4 12 14 14 2 16
Dgal_TRINITY.DN4009.c0.g1.i1 0 0 0 2 2 2
Dgal_TRINITY.DN400.c0.g1.i1 2166 968 1756 1626 3106 3764
Dgal_TRINITY.DN4010.c0.g1.i1 138 80 112 98 114 138
Dgal_TRINITY.DN4011.c0.g1.i1 24 44 52 20 24 30
Dgal_TRINITY.DN4012.c0.g1.i1 12 2 8 14 12 24
Dgal_TRINITY.DN4013.c0.g2.i1 164 164 194 186 168 216
Dgal_TRINITY.DN4014.c0.g1.i1 44 70 38 62 42 60
Dgal_TRINITY.DN4015.c0.g1.i1 172 178 198 192 174 184
Dgal_TRINITY.DN4016.c0.g1.i1 44 52 38 54 46 34
Dgal_TRINITY.DN4017.c0.g1.i1 138 154 140 102 126 134
Dgal_TRINITY.DN4018.c0.g2.i1 0 2 8 2 4 4
Dgal_TRINITY.DN4019.c0.g1.i1 30 18 20 22 24 26
Dgal_TRINITY.DN401.c0.g2.i1 98 118 80 96 126 158
Dgal_TRINITY.DN4020.c0.g1.i1 34 26 38 26 20 44
Dgal_TRINITY.DN4021.c0.g1.i1 12 30 36 22 30 36
Dgal_TRINITY.DN4022.c0.g1.i1 30 30 40 30 42 54
Dgal_TRINITY.DN4023.c0.g1.i1 120 116 110 104 110 120
Dgal_TRINITY.DN4024.c0.g2.i1 56 72 64 56 48 76
Dgal_TRINITY.DN4025.c0.g1.i1 8 4 2 4 4 2
Dgal_TRINITY.DN4026.c0.g1.i1 4 0 2 2 4 4
Dgal_TRINITY.DN4027.c0.g1.i1 36 36 46 60 30 56
Dgal_TRINITY.DN4028.c0.g1.i1 508 548 472 536 482 558
Dgal_TRINITY.DN4029.c0.g1.i1 2 2 2 2 14 12
Dgal_TRINITY.DN402.c0.g1.i1 40 64 36 60 48 66
Dgal_TRINITY.DN4030.c0.g1.i1 6 6 0 2 8 2
Dgal_TRINITY.DN4031.c0.g1.i1 42 44 72 54 54 58
Dgal_TRINITY.DN4032.c0.g2.i1 250 238 170 186 284 298
Dgal_TRINITY.DN4033.c0.g1.i1 54 56 56 66 22 102
Dgal_TRINITY.DN4034.c0.g1.i1 34 46 70 40 66 94
Dgal_TRINITY.DN4034.c0.g2.i1 240 202 146 204 224 256
Dgal_TRINITY.DN4035.c0.g1.i1 48 42 44 80 42 80
Dgal_TRINITY.DN4035.c0.g2.i1 42 42 30 32 32 30
Dgal_TRINITY.DN4036.c0.g1.i1 52 30 10 44 34 22
Dgal_TRINITY.DN4037.c0.g1.i1 0 0 0 0 4 2
Dgal_TRINITY.DN4038.c0.g1.i1 1258 1364 1392 1346 1328 1528
Dgal_TRINITY.DN4039.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN4039.c0.g1.i2 4 8 6 8 0 10
Dgal_TRINITY.DN403.c0.g1.i1 0 2 6 2 6 12
Dgal_TRINITY.DN4040.c0.g1.i1 2 0 0 0 2 2
Dgal_TRINITY.DN4041.c0.g2.i1 38 22 30 14 36 36
Dgal_TRINITY.DN4042.c0.g1.i1 42 36 50 52 22 72
Dgal_TRINITY.DN4043.c0.g1.i1 20 8 0 2 8 4
Dgal_TRINITY.DN4044.c0.g1.i1 0 2 0 0 2 0
Dgal_TRINITY.DN4045.c0.g1.i1 10 8 10 8 10 10
Dgal_TRINITY.DN4046.c0.g1.i1 10 14 14 14 14 8
Dgal_TRINITY.DN4048.c0.g2.i1 0 4 2 2 0 2
Dgal_TRINITY.DN4049.c0.g2.i1 12 2 10 4 14 12
Dgal_TRINITY.DN404.c0.g1.i1 8 12 10 22 6 14
Dgal_TRINITY.DN4050.c0.g1.i1 64 34 72 46 46 62
Dgal_TRINITY.DN4053.c0.g1.i1 1180 652 776 820 762 1228
Dgal_TRINITY.DN4054.c0.g1.i1 268 212 246 200 274 322
Dgal_TRINITY.DN4054.c0.g2.i1 30 20 30 6 12 36
Dgal_TRINITY.DN4055.c0.g1.i1 4 2 0 4 2 2
Dgal_TRINITY.DN4056.c0.g1.i1 20 16 28 24 14 20
Dgal_TRINITY.DN4057.c0.g1.i1 4 0 2 2 2 4
Dgal_TRINITY.DN4058.c0.g1.i1 70 64 60 58 64 70
Dgal_TRINITY.DN4059.c0.g1.i1 18 14 14 18 20 14
Dgal_TRINITY.DN405.c0.g1.i1 0 0 0 0 0 4
Dgal_TRINITY.DN405.c0.g2.i1 4 2 0 2 2 4
Dgal_TRINITY.DN4060.c0.g1.i1 4 20 28 18 12 24
Dgal_TRINITY.DN4061.c0.g1.i1 886 1048 868 734 820 986
Dgal_TRINITY.DN4062.c0.g1.i1 46 38 48 26 42 52
Dgal_TRINITY.DN4063.c0.g1.i1 4 0 2 2 4 2
Dgal_TRINITY.DN4064.c0.g1.i1 130 148 98 176 196 208
Dgal_TRINITY.DN4065.c0.g1.i1 86 100 96 70 74 116
Dgal_TRINITY.DN4066.c0.g1.i1 70 52 54 76 60 94
Dgal_TRINITY.DN4067.c0.g1.i1 10 0 4 2 2 2
Dgal_TRINITY.DN4068.c0.g1.i1 22 8 18 18 10 26
Dgal_TRINITY.DN4069.c0.g1.i1 8 14 16 12 14 20
Dgal_TRINITY.DN406.c0.g1.i1 12 12 20 16 22 20
Dgal_TRINITY.DN406.c0.g2.i1 82 152 110 128 132 166
Dgal_TRINITY.DN4070.c0.g1.i1 438 482 436 410 496 582
Dgal_TRINITY.DN4071.c0.g1.i1 0 2 0 0 0 0
Dgal_TRINITY.DN4072.c0.g2.i1 28 26 44 38 44 22
Dgal_TRINITY.DN4073.c0.g1.i1 4 8 4 6 12 8
Dgal_TRINITY.DN4074.c0.g1.i1 58 38 32 34 52 44
Dgal_TRINITY.DN4075.c0.g1.i1 0 0 0 0 0 2
Dgal_TRINITY.DN4076.c0.g1.i1 12 6 18 12 2 6
Dgal_TRINITY.DN4077.c0.g1.i1 2714 2858 2756 2692 2798 3364
Dgal_TRINITY.DN4078.c0.g1.i1 22 28 24 34 30 40
Dgal_TRINITY.DN4079.c0.g1.i1 6 2 2 10 4 4
Dgal_TRINITY.DN407.c0.g1.i1 0 4 12 6 6 8
Dgal_TRINITY.DN4080.c0.g1.i1 12 16 20 14 22 20
Dgal_TRINITY.DN4081.c0.g1.i1 58 52 32 26 52 28
Dgal_TRINITY.DN4082.c0.g1.i1 2 0 2 2 4 0
Dgal_TRINITY.DN4083.c0.g1.i1 18 22 30 20 14 22
Dgal_TRINITY.DN4085.c0.g1.i1 4 4 0 6 20 6
Dgal_TRINITY.DN4085.c0.g1.i2 0 0 0 0 0 0
Dgal_TRINITY.DN4086.c0.g1.i1 0 2 2 4 2 2
Dgal_TRINITY.DN4087.c0.g1.i1 142 154 164 154 168 268
Dgal_TRINITY.DN4088.c0.g1.i1 142 210 160 174 154 156
Dgal_TRINITY.DN4089.c0.g1.i1 6 4 2 12 18 6
Dgal_TRINITY.DN408.c0.g1.i1 26 32 20 18 18 28
Dgal_TRINITY.DN4090.c0.g1.i1 44 38 20 20 26 24
Dgal_TRINITY.DN4091.c0.g1.i1 2 0 0 4 4 2
Dgal_TRINITY.DN4091.c0.g2.i1 0 4 2 2 0 0
Dgal_TRINITY.DN4092.c0.g1.i1 2 2 0 6 2 0
Dgal_TRINITY.DN4092.c0.g2.i1 0 0 6 12 8 16
Dgal_TRINITY.DN4093.c0.g1.i1 2382 2200 2424 2286 2360 2810
Dgal_TRINITY.DN4094.c0.g2.i1 9232 9910 9346 9108 9448 11512
Dgal_TRINITY.DN4095.c0.g2.i1 16 26 12 42 14 26
Dgal_TRINITY.DN4096.c0.g1.i1 10 8 4 4 8 4
Dgal_TRINITY.DN4097.c0.g1.i1 48 46 46 30 32 26
Dgal_TRINITY.DN4098.c0.g1.i1 1554 1532 1412 1504 1692 1674
Dgal_TRINITY.DN4099.c0.g1.i1 12 26 24 26 36 46
Dgal_TRINITY.DN409.c0.g1.i1 8 2 0 0 2 4
Dgal_TRINITY.DN40.c0.g2.i1 800 836 830 840 772 1052
Dgal_TRINITY.DN4100.c0.g1.i1 4388 5588 4804 4922 4444 5854
Dgal_TRINITY.DN4101.c0.g1.i1 2 8 8 2 4 10
Dgal_TRINITY.DN4102.c0.g1.i1 2 4 2 0 2 2
Dgal_TRINITY.DN4103.c0.g1.i1 4 0 0 0 0 2
Dgal_TRINITY.DN4104.c0.g1.i1 18 16 10 8 12 14
Dgal_TRINITY.DN4105.c0.g2.i1 4 0 6 2 6 6
Dgal_TRINITY.DN4106.c0.g1.i1 26 28 18 18 16 16
Dgal_TRINITY.DN4107.c0.g2.i1 86 82 98 68 90 162
Dgal_TRINITY.DN4108.c0.g1.i1 466 464 378 418 386 464
Dgal_TRINITY.DN4109.c0.g1.i1 10 4 10 12 10 16
Dgal_TRINITY.DN410.c0.g1.i1 80 100 106 116 86 74
Dgal_TRINITY.DN4110.c0.g2.i1 18 16 16 26 20 18
Dgal_TRINITY.DN4111.c0.g1.i1 0 0 0 8 0 0
Dgal_TRINITY.DN4112.c0.g1.i1 0 4 0 8 0 0
Dgal_TRINITY.DN4113.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN4114.c0.g1.i1 0 0 0 4 4 0
Dgal_TRINITY.DN4115.c0.g1.i1 116 98 94 144 124 180
Dgal_TRINITY.DN4116.c0.g2.i1 2 16 12 10 4 6
Dgal_TRINITY.DN4117.c0.g1.i1 28 30 12 12 14 18
Dgal_TRINITY.DN411.c0.g1.i1 1884 494 1550 772 800 2318
Dgal_TRINITY.DN4120.c0.g1.i1 8764 10374 9992 9530 9334 12400
Dgal_TRINITY.DN4121.c0.g1.i1 70 8 6 6 4 4
Dgal_TRINITY.DN4123.c0.g1.i1 952 944 962 868 1056 1302
Dgal_TRINITY.DN4124.c0.g1.i1 10 6 2 8 6 12
Dgal_TRINITY.DN4126.c0.g1.i1 4478 4276 4284 4532 4730 5600
Dgal_TRINITY.DN4127.c0.g1.i1 36 28 52 50 36 34
Dgal_TRINITY.DN4128.c0.g1.i1 56 126 140 86 84 94
Dgal_TRINITY.DN4129.c0.g1.i1 2550 2716 2834 2802 2778 3634
Dgal_TRINITY.DN412.c0.g2.i1 4 6 14 12 12 12
Dgal_TRINITY.DN4130.c0.g1.i1 54 64 38 24 34 40
Dgal_TRINITY.DN4131.c0.g1.i1 4228 4594 4262 4964 4364 4946
Dgal_TRINITY.DN4132.c0.g1.i1 2 16 12 24 8 14
Dgal_TRINITY.DN4133.c0.g1.i1 2 2 0 0 2 2
Dgal_TRINITY.DN4134.c0.g1.i1 16 6 0 10 8 12
Dgal_TRINITY.DN4135.c0.g2.i1 88 82 104 70 88 48
Dgal_TRINITY.DN4136.c0.g2.i1 20 54 42 40 52 64
Dgal_TRINITY.DN4137.c0.g1.i1 42 58 56 54 52 48
Dgal_TRINITY.DN4138.c0.g1.i1 104 194 122 112 110 174
Dgal_TRINITY.DN4139.c0.g1.i1 232 250 214 234 168 208
Dgal_TRINITY.DN413.c0.g1.i1 20090 22602 19886 21062 21660 24858
Dgal_TRINITY.DN4140.c0.g1.i1 2 2 0 4 6 0
Dgal_TRINITY.DN4141.c0.g1.i1 270 284 260 276 294 398
Dgal_TRINITY.DN4142.c0.g1.i1 8 16 20 18 8 4
Dgal_TRINITY.DN4142.c1.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN4143.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN4144.c0.g1.i1 2 18 22 22 4 14
Dgal_TRINITY.DN4145.c0.g1.i1 2 0 2 0 0 0
Dgal_TRINITY.DN4145.c0.g2.i1 6 0 6 0 4 14
Dgal_TRINITY.DN4147.c0.g2.i1 18 26 22 10 32 24
Dgal_TRINITY.DN4148.c0.g1.i1 2606 3088 2722 2738 2622 3282
Dgal_TRINITY.DN4149.c0.g1.i1 166 166 154 124 176 184
Dgal_TRINITY.DN414.c0.g1.i1 798 676 794 854 906 1066
Dgal_TRINITY.DN4150.c0.g1.i1 2 0 0 0 4 0
Dgal_TRINITY.DN4152.c0.g1.i1 158 120 104 116 152 190
Dgal_TRINITY.DN4153.c0.g1.i1 40 32 34 28 22 34
Dgal_TRINITY.DN4155.c0.g1.i1 16 24 14 4 44 28
Dgal_TRINITY.DN4156.c0.g1.i1 16 22 14 22 20 22
Dgal_TRINITY.DN4157.c0.g1.i1 180 52 460 94 58 468
Dgal_TRINITY.DN4159.c0.g1.i1 10 10 6 12 22 16
Dgal_TRINITY.DN415.c0.g1.i1 26 40 44 36 56 74
Dgal_TRINITY.DN4160.c0.g1.i1 10 14 20 4 12 18
Dgal_TRINITY.DN4161.c0.g1.i1 12 22 26 18 18 18
Dgal_TRINITY.DN4162.c0.g1.i1 14 10 22 20 26 40
Dgal_TRINITY.DN4163.c0.g1.i1 0 0 4 0 0 0
Dgal_TRINITY.DN4164.c0.g2.i1 94 88 76 76 112 116
Dgal_TRINITY.DN4165.c0.g1.i1 18 6 6 16 6 14
Dgal_TRINITY.DN4165.c0.g2.i1 6 10 12 12 12 8
Dgal_TRINITY.DN4166.c0.g1.i2 4 2 2 4 0 4
Dgal_TRINITY.DN4167.c0.g1.i1 136 150 96 128 102 156
Dgal_TRINITY.DN4168.c0.g2.i1 5580 5590 5558 5608 5936 6842
Dgal_TRINITY.DN4169.c0.g1.i1 32 18 14 22 24 28
Dgal_TRINITY.DN416.c0.g1.i1 882 994 996 872 1174 1162
Dgal_TRINITY.DN4170.c0.g1.i1 34 34 52 34 38 34
Dgal_TRINITY.DN4171.c0.g1.i1 2 0 2 4 6 4
Dgal_TRINITY.DN4172.c0.g1.i1 310 416 406 440 332 536
Dgal_TRINITY.DN4173.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN4173.c0.g2.i2 6 24 6 14 8 18
Dgal_TRINITY.DN4174.c0.g1.i1 84 120 72 102 100 92
Dgal_TRINITY.DN4176.c0.g1.i1 468 258 320 424 578 848
Dgal_TRINITY.DN4177.c0.g1.i1 82 40 32 22 40 98
Dgal_TRINITY.DN4178.c0.g1.i1 20 26 16 20 34 20
Dgal_TRINITY.DN417.c0.g2.i1 152 96 102 128 118 302
Dgal_TRINITY.DN4180.c0.g1.i1 30 64 48 38 52 28
Dgal_TRINITY.DN4181.c0.g1.i1 18 20 32 36 24 26
Dgal_TRINITY.DN4182.c0.g2.i1 68 52 54 58 70 52
Dgal_TRINITY.DN4183.c0.g1.i1 6 0 0 4 0 4
Dgal_TRINITY.DN4184.c0.g1.i1 30 6 12 6 8 16
Dgal_TRINITY.DN4185.c0.g1.i1 12 2 4 6 10 2
Dgal_TRINITY.DN4186.c0.g1.i1 78 90 80 86 82 142
Dgal_TRINITY.DN4187.c0.g1.i1 22 10 16 16 8 28
Dgal_TRINITY.DN4188.c0.g1.i1 0 6 0 4 0 10
Dgal_TRINITY.DN4189.c0.g1.i1 178 198 186 180 164 188
Dgal_TRINITY.DN418.c0.g1.i1 8 32 18 22 26 18
Dgal_TRINITY.DN418.c0.g2.i1 0 0 0 4 0 2
Dgal_TRINITY.DN418.c0.g3.i1 24 102 46 80 52 54
Dgal_TRINITY.DN4190.c0.g1.i1 2 4 6 4 10 12
Dgal_TRINITY.DN4191.c0.g1.i1 30 78 104 78 152 16
Dgal_TRINITY.DN4192.c0.g1.i1 12 14 6 4 2 0
Dgal_TRINITY.DN4193.c0.g1.i2 12 2 0 0 10 6
Dgal_TRINITY.DN4194.c0.g1.i1 40 22 16 38 28 20
Dgal_TRINITY.DN4195.c0.g1.i1 16 22 14 30 34 36
Dgal_TRINITY.DN4196.c0.g1.i1 16 2 4 4 10 14
Dgal_TRINITY.DN4197.c0.g1.i1 6 0 4 2 6 4
Dgal_TRINITY.DN4198.c0.g1.i1 58 62 52 56 54 88
Dgal_TRINITY.DN4199.c0.g1.i1 1258 1328 1236 1492 2156 3226
Dgal_TRINITY.DN419.c0.g1.i1 8 2 2 0 4 0
Dgal_TRINITY.DN41.c0.g1.i1 2066 1800 2034 1864 2096 2754
Dgal_TRINITY.DN4200.c0.g1.i1 0 2 0 2 0 6
Dgal_TRINITY.DN4202.c0.g1.i1 2 0 2 2 2 0
Dgal_TRINITY.DN4203.c0.g1.i1 598 1584 1550 882 840 852
Dgal_TRINITY.DN4204.c0.g1.i1 80 84 76 74 90 94
